timestamp,open,high,low,close
2026-02-06 10:00:00,6868.13,6879.88,6853.6,6878.18
2026-02-06 10:30:00,6878.02,6891.68,6865.83,6879.39
2026-02-06 11:00:00,6879.43,6898.91,6876.98,6892.76
2026-02-06 11:30:00,6893.16,6902.12,6892.0,6896.34
2026-02-06 12:00:00,6896.38,6907.41,6893.96,6906.75
2026-02-06 12:30:00,6906.84,6916.85,6901.16,6911.55
2026-02-06 13:00:00,6911.55,6917.64,6908.3,6911.31
2026-02-06 13:30:00,6911.3,6918.15,6911.22,6911.76
2026-02-06 14:00:00,6911.87,6916.95,6909.45,6916.95
2026-02-06 14:30:00,6916.97,6919.64,6911.44,6915.41
2026-02-06 15:00:00,6915.42,6923.76,6913.16,6919.81
2026-02-06 15:30:00,6919.94,6944.89,6918.51,6930.27
2026-02-06 16:00:00,6930.54,6932.3,6930.54,6932.3
2026-02-06 16:30:00,6932.3,6932.3,6932.3,6932.3
2026-02-09 09:30:00,6917.26,6938.54,6905.87,6926.97
2026-02-09 10:00:00,6924.94,6950.81,6924.55,6941.15
2026-02-09 10:30:00,6941.16,6966.86,6941.16,6964.68
2026-02-09 11:00:00,6964.64,6969.7,6962.83,6969.19
2026-02-09 11:30:00,6969.11,6978.17,6964.71,6975.56
2026-02-09 12:00:00,6975.68,6978.61,6973.17,6973.3
2026-02-09 12:30:00,6973.23,6976.58,6967.18,6967.58
2026-02-09 13:00:00,6967.67,6971.45,6958.24,6964.2
2026-02-09 13:30:00,6964.21,6973.79,6962.45,6968.68
2026-02-09 14:00:00,6968.63,6980.1,6966.91,6979.12
2026-02-09 14:30:00,6979.25,6980.07,6975.49,6975.77
2026-02-09 15:00:00,6975.79,6978.85,6965.4,6967.26
2026-02-09 15:30:00,6967.61,6971.5,6960.91,6963.17
2026-02-09 16:00:00,6962.69,6964.82,6962.69,6964.82
2026-02-09 16:30:00,6964.82,6964.82,6964.82,6964.82
